BASE_YEAR,BASE_QUARTER,BASE_MT,BASE_DAY,MT_WEEK_ODR,WEEK_ODR,CTPRVN_NM,KOREA_MOVIE_ADNC_CO,OVSEA_MOVIE_ADNC_CO,MOVIE_ADNC_CO,KOREA_MOVIE_SALES_PRICE,OVSEA_MOVIE_SALES_PRICE,MOVIE_SALES_PRICE,DAY_AVRG_KOREA_MOVIE_SCRNG_CO,DAY_AVRG_OVSEA_MOVIE_SCRNG_CO,DAY_AVRG_MOVIE_SCRNG_CO
2021,2,04,18,3,15,부산광역시,20538,21578,42116,189109080,195669490,384778570,16.29,29.71,46
2021,2,04,25,4,16,부산광역시,23996,18356,42352,213528970,168433760,381962730,12.29,27.86,40
2021,2,05,02,5,17,부산광역시,28279,34060,62339,244808540,286426580,531235120,15.14,30.43,46
2021,2,05,09,1,18,부산광역시,18650,38933,57583,178600950,342648770,521249720,15.14,30.57,46
2021,2,05,16,2,19,부산광역시,10735,26439,37174,99428960,238958410,338387370,17.71,35,53
2021,2,05,23,3,20,부산광역시,5075,103360,108435,44506360,976771400,1021277760,16.43,34,50
2021,2,05,30,4,21,부산광역시,8215,76733,84948,69215120,683090140,752305260,13.29,34,47
2021,2,06,06,1,22,부산광역시,4441,79539,83980,37903170,747326340,785229510,11,29.43,40
2021,2,06,13,2,23,부산광역시,1511,68743,70254,12937200,658057780,670994980,10,27,37
2021,2,06,20,3,24,부산광역시,5732,74222,79954,48855410,710721790,759577200,9,26.43,35
2021,2,06,27,4,25,부산광역시,34275,61698,95973,330548150,590402720,920950870,11.71,25.86,38
2021,3,07,04,1,26,부산광역시,48650,55278,103928,457621600,505125800,962747400,11.57,27.14,39
2021,3,07,11,2,27,부산광역시,21213,115332,136545,209108890,1154333200,1363442090,9.43,22.29,32
2021,3,07,18,3,28,부산광역시,47307,86485,133792,483625280,866102400,1349727680,9.57,23.43,33
2021,3,07,25,4,29,부산광역시,18586,70225,88811,191514150,687734020,879248170,11,27.14,38
2021,3,08,01,5,30,부산광역시,77409,48433,125842,745291340,442222610,1187513950,10.43,19.71,30
2021,3,08,08,1,31,부산광역시,81342,53931,135273,817192760,515135710,1332328470,9.29,23.29,33
2021,3,08,15,2,32,부산광역시,95986,23953,119939,942553010,228866720,1171419730,10.14,24,34
2021,3,08,22,3,33,부산광역시,117352,18692,136044,1166591180,176260510,1342851690,8.86,19.71,29
2021,3,08,29,4,34,부산광역시,81979,11134,93113,798134500,98148410,896282910,12.57,23.86,36
2021,3,09,05,1,35,부산광역시,45852,58972,104824,436756220,578928790,1015685010,12.71,25.57,38
2021,3,09,12,2,36,부산광역시,31301,44859,76160,316382520,435830880,752213400,16.14,26.57,43
2021,3,09,19,3,37,부산광역시,54710,32886,87596,542216180,310006190,852222370,13.86,27.71,42
2021,3,09,26,4,38,부산광역시,83312,34153,117465,843571350,335519730,1179091080,11.43,24.57,36
2021,4,10,03,5,39,부산광역시,26720,52642,79362,253473620,494209330,747682950,10.86,21.29,32
2021,4,10,10,1,40,부산광역시,22145,38228,60373,214420810,373407180,587827990,11.14,19.14,30
2021,4,10,17,2,41,부산광역시,14605,95059,109664,136546260,942083330,1078629590,13,23.14,36
2021,4,10,24,3,42,부산광역시,8307,70959,79266,66232560,709330900,775563460,15.71,23.29,39
2021,4,10,31,4,43,부산광역시,7001,61719,68720,54544620,585582900,640127520,15.57,23.71,39
2021,4,11,07,1,44,부산광역시,2734,141762,144496,21034970,1458296250,1479331220,12.43,25.14,38
2021,4,11,14,2,45,부산광역시,18807,83370,102177,191637320,849474120,1041111440,12.14,24.86,37
2021,4,11,21,3,46,부산광역시,34744,52439,87183,350846130,513979970,864826100,13.71,26.57,40
2021,4,11,28,4,47,부산광역시,57968,36884,94852,561418940,347461800,908880740,16.14,26.71,43
2021,4,12,05,1,48,부산광역시,42190,30680,72870,417246960,301755570,719002530,20.14,29.14,49
2021,4,12,12,2,49,부산광역시,26542,24077,50619,266089240,225957180,492046420,19.71,29.86,50
2021,4,12,19,3,50,부산광역시,8830,182103,190933,86726100,1808424430,1895150530,14.29,26.29,41
2021,4,12,26,4,51,부산광역시,2110,177242,179352,20711990,1755366880,1776078870,8.57,29.14,38
2022,1,01,02,5,52,부산광역시,13595,117717,131312,124884020,1118202560,1243086580,10.57,24.71,35
2021,1,01,10,1,1,서울특별시,7273,43631,50904,61444750,391765040,453209790,20.43,48.14,69
2021,1,01,17,2,2,서울특별시,4348,50907,55255,38021050,444533270,482554320,21.71,61.14,83
2021,1,01,24,3,3,서울특별시,6607,166278,172885,55377700,1553767300,1609145000,22.71,68.71,91
2021,1,01,31,4,4,서울특별시,21980,241091,263071,180870550,2155524540,2336395090,20.29,63.57,84
2021,1,02,07,1,5,서울특별시,14095,206928,221023,118341980,1985887700,2104229680,16.86,58.86,76
2021,1,02,14,2,6,서울특별시,50681,222074,272755,450817420,2139212370,2590029790,16.43,60.57,77
2021,1,02,21,3,7,서울특별시,62818,142065,204883,564904860,1392418380,1957323240,22,61.71,84
2021,1,02,28,4,8,서울특별시,43557,180998,224555,374188160,1601775790,1975963950,25,68.43,93
2021,1,03,07,1,9,서울특별시,23070,255145,278215,231190690,2432711540,2663902230,25,63.86,89
2021,1,03,14,2,10,서울특별시,8006,212227,220233,81818730,2015115330,2096934060,23.29,63.57,87
2021,1,03,21,3,11,서울특별시,18605,199121,217726,184545230,1891542000,2076087230,21.57,68.71,90
2021,1,03,28,4,12,서울특별시,52904,192591,245495,490058500,1887524800,2377583300,28.57,67,96
2021,2,04,04,1,13,서울특별시,89044,141023,230067,746756460,1315295640,2062052100,33.57,62.43,96
2021,2,04,11,2,14,서울특별시,52342,108356,160698,447445760,1050959960,1498405720,33.57,60.29,94
2021,2,04,18,3,15,서울특별시,89027,95721,184748,819016470,914984330,1734000800,30.57,59.14,90
2021,2,04,25,4,16,서울특별시,85800,86454,172254,769877360,806409570,1576286930,31.29,51.14,82
2021,2,05,02,5,17,서울특별시,104012,140496,244508,915932540,1249557140,2165489680,32.14,60.29,92
2021,2,05,09,1,18,서울특별시,71338,163652,234990,675799420,1507024510,2182823930,27.57,58.57,86
2021,2,05,16,2,19,서울특별시,41090,108234,149324,380820540,1014383870,1395204410,30,61.29,91
2021,2,05,23,3,20,서울특별시,24783,338884,363667,215943970,3334562020,3550505990,24.57,63.86,88
2021,2,05,30,4,21,서울특별시,61447,293227,354674,506093000,2764436200,3270529200,26.86,63.14,90
2021,2,06,06,1,22,서울특별시,23537,312727,336264,200751470,3081254640,3282006110,20.14,52.57,73
2021,2,06,13,2,23,서울특별시,10409,278174,288583,83018260,2731921470,2814939730,22.14,50.86,73
2021,2,06,20,3,24,서울특별시,25803,331764,357567,215862500,3246382170,3462244670,20.86,52.57,73
2021,2,06,27,4,25,서울특별시,91864,281736,373600,860517100,2790375270,3650892370,19.29,48,67
2021,3,07,04,1,26,서울특별시,98182,239291,337473,915476040,2279424210,3194900250,24.71,50.29,75
2021,3,07,11,2,27,서울특별시,53059,423875,476934,526143690,4417488710,4943632400,24.43,51.29,76
2021,3,07,18,3,28,서울특별시,144906,258502,403408,1448095200,2657468710,4105563910,19.29,50.86,70
2021,3,07,25,4,29,서울특별시,74185,250079,324264,747311920,2474367810,3221679730,20.29,54.86,75
2021,3,08,01,5,30,서울특별시,224439,195323,419762,2135001580,1831726510,3966728090,20.14,50.29,70
2021,3,08,08,1,31,서울특별시,226182,201930,428112,2228474870,2009693110,4238167980,19,46.71,66
2021,3,08,15,2,32,서울특별시,316553,136802,453355,3074872650,1352044280,4426916930,22.43,49.43,72
2021,3,08,22,3,33,서울특별시,399560,118609,518169,3848837590,1136243700,4985081290,24.57,48.86,73
2021,3,08,29,4,34,서울특별시,265042,80408,345450,2458800330,724815900,3183616230,22.29,57.57,80
2021,3,09,05,1,35,서울특별시,144148,267589,411737,1325152468,2709044960,4034197428,20,57.57,78
2021,3,09,12,2,36,서울특별시,97066,205509,302575,896946735,2052631990,2949578725,20.43,56.43,77
2021,3,09,19,3,37,서울특별시,172308,139353,311661,1463059340,1364481830,2827541170,20,62.29,82
2021,3,09,26,4,38,서울특별시,223296,146695,369991,2174539780,1449955830,3624495610,17.71,62.29,80
2021,4,10,03,5,39,서울특별시,80937,207763,288700,697737870,2009678640,2707416510,22.71,52.86,76
2021,4,10,10,1,40,서울특별시,78251,172325,250576,710149230,1746018750,2456167980,21.71,48.43,70
2021,4,10,17,2,41,서울특별시,54753,339254,394007,476714360,3470025580,3946739940,22.43,45.57,68
2021,4,10,24,3,42,서울특별시,36745,309429,346174,284734850,3209178920,3493913770,28,43.57,72
2021,4,10,31,4,43,서울특별시,37219,285866,323085,254630970,2867211320,3121842290,30.57,44.29,75
2021,4,11,07,1,44,서울특별시,19790,557088,576878,147471450,6068060020,6215531470,24.57,39.57,64
2021,4,11,14,2,45,서울특별시,65926,364022,429948,585774840,3934184700,4519959540,28.29,49.43,78
2021,4,11,21,3,46,서울특별시,126685,254971,381656,1226479190,2667236150,3893715340,32,56.43,88
2021,4,11,28,4,47,서울특별시,211505,189028,400533,2039707360,1895773560,3935480920,36.43,49.29,86
2021,4,12,05,1,48,서울특별시,160985,172302,333287,1617784760,1825668070,3443452830,39.71,49.71,89
2021,4,12,12,2,49,서울특별시,104352,131203,235555,1052180190,1293761800,2345941990,34.86,51.43,86
2021,4,12,19,3,50,서울특별시,36397,753517,789914,371837670,7849968250,8221805920,22.14,52,74
2021,4,12,26,4,51,서울특별시,16437,753716,770153,148127390,7752912870,7901040260,15.57,50.14,66
2022,1,01,02,5,52,서울특별시,64883,531993,596876,598927990,5245694130,5844622120,18.57,46.57,65
2021,1,01,10,1,1,세종특별자치시,166,776,942,1290880,6532140,7823020,3.43,10.71,14
2021,1,01,17,2,2,세종특별자치시,88,878,966,756180,7418980,8175160,2.14,13.29,15
2021,1,01,24,3,3,세종특별자치시,27,3976,4003,181000,34832170,35013170,0.71,11.14,12
2021,1,01,31,4,4,세종특별자치시,305,5983,6288,2490270,49493420,51983690,2.43,8.86,11
2021,1,02,07,1,5,세종특별자치시,278,3907,4185,2316970,35554910,37871880,4,10.29,14
2021,1,02,14,2,6,세종특별자치시,904,4627,5531,8272400,42682740,50955140,5.43,11.29,17
2021,1,02,21,3,7,세종특별자치시,1232,2126,3358,10704510,19094850,29799360,5.71,11.57,17
2021,1,02,28,4,8,세종특별자치시,924,3387,4311,7744820,28586940,36331760,4.57,12,17
2021,1,03,07,1,9,세종특별자치시,361,4846,5207,3203360,44860300,48063660,2.43,9.43,12
2021,1,03,14,2,10,세종특별자치시,79,3512,3591,738870,32486530,33225400,1.57,12.43,14
2021,1,03,21,3,11,세종특별자치시,56,3625,3681,468970,33000510,33469480,1.71,15.43,17
2021,1,03,28,4,12,세종특별자치시,983,4070,5053,8068250,36329050,44397300,3.57,13.14,17
2021,2,04,04,1,13,세종특별자치시,1259,2242,3501,10742820,20175940,30918760,3.71,9.57,13
2021,2,04,11,2,14,세종특별자치시,623,1834,2457,5520500,17329410,22849910,3.29,11,14
2021,2,04,18,3,15,세종특별자치시,1413,1467,2880,13353140,14126470,27479610,3,9.57,13
2021,2,04,25,4,16,세종특별자치시,1476,1525,3001,13374420,13958750,27333170,4.57,10.71,15
2021,2,05,02,5,17,세종특별자치시,2239,2690,4929,19570160,24102810,43672970,5.71,9.29,15
2021,2,05,09,1,18,세종특별자치시,1705,4452,6157,15244190,39212460,54456650,5.14,9.71,15
2021,2,05,16,2,19,세종특별자치시,870,1898,2768,7483770,17198500,24682270,7.14,9.57,17
2021,2,05,23,3,20,세종특별자치시,695,7951,8646,5302240,74182240,79484480,5.29,7.71,13
2021,2,05,30,4,21,세종특별자치시,435,5366,5801,3606170,48610550,52216720,2.86,8.71,12
2021,2,06,06,1,22,세종특별자치시,186,6266,6452,1704840,60364070,62068910,1.57,9.57,11
2021,2,06,13,2,23,세종특별자치시,48,5179,5227,387000,49313630,49700630,1.43,8.57,10
2021,2,06,20,3,24,세종특별자치시,311,6333,6644,2713570,59561470,62275040,1.14,8.71,10
2021,2,06,27,4,25,세종특별자치시,1850,5007,6857,17907240,47764870,65672110,1.57,7.43,9
2021,3,07,04,1,26,세종특별자치시,3333,6114,9447,30032910,56113330,86146240,3,8.29,11
2021,3,07,11,2,27,세종특별자치시,1279,12741,14020,12944300,129909950,142854250,2.57,6.57,9
2021,3,07,18,3,28,세종특별자치시,3297,8159,11456,34248010,82438590,116686600,2,7.14,9
2021,3,07,25,4,29,세종특별자치시,1170,9404,10574,12229720,91473530,103703250,1.29,9,10
2021,3,08,01,5,30,세종특별자치시,6617,6532,13149,63449400,60604380,124053780,2.14,5,7
2021,3,08,08,1,31,세종특별자치시,6381,5427,11808,66173680,53023640,119197320,3.29,4.86,8
2021,3,08,15,2,32,세종특별자치시,12333,2797,15130,123257290,26808100,150065390,2.71,4.86,8
2021,3,08,22,3,33,세종특별자치시,13285,2254,15539,132337400,21743270,154080670,2.71,5.14,8
2021,3,08,29,4,34,세종특별자치시,7401,898,8299,72013170,8361180,80374350,3.71,5.14,9
2021,3,09,05,1,35,세종특별자치시,3782,6059,9841,36611770,59480860,96092630,4,5,9
2021,3,09,12,2,36,세종특별자치시,1856,3304,5160,18624310,33007040,51631350,3.71,5.14,9
2021,3,09,19,3,37,세종특별자치시,3591,3354,6945,35148500,32392610,67541110,4,5,9
2021,3,09,26,4,38,세종특별자치시,5623,3287,8910,55548440,32180300,87728740,4,6,10
2021,4,10,03,5,39,세종특별자치시,1553,4078,5631,14627650,38435470,53063120,4.43,4.14,9
2021,4,10,10,1,40,세종특별자치시,1263,3208,4471,12742300,31748880,44491180,5.14,5.43,11
2021,4,10,17,2,41,세종특별자치시,1035,8353,9388,9677630,81361810,91039440,4.14,6.29,10
2021,4,10,24,3,42,세종특별자치시,678,6423,7101,5702500,63506660,69209160,3.57,5.71,9
2021,4,10,31,4,43,세종특별자치시,151,5082,5233,1441500,47763470,49204970,2.29,7.29,10
2021,4,11,07,1,44,세종특별자치시,410,13017,13427,3729000,135315180,139044180,1,6.14,7
2021,4,11,14,2,45,세종특별자치시,778,8114,8892,8299990,83235270,91535260,0.71,7,8
2021,4,11,21,3,46,세종특별자치시,2104,5099,7203,22005590,50888090,72893680,1.71,9.43,11
2021,4,11,28,4,47,세종특별자치시,3916,4145,8061,38701910,38776960,77478870,3.71,6.57,10
2021,4,12,05,1,48,세종특별자치시,2701,3198,5899,27337000,28258850,55595850,3.86,8.14,12
2021,4,12,12,2,49,세종특별자치시,1735,1818,3553,17546280,16936210,34482490,5.43,9,14
2021,4,12,19,3,50,세종특별자치시,500,19498,19998,4273740,192326910,196600650,3,4.86,8
2021,4,12,26,4,51,세종특별자치시,111,16591,16702,1133570,164057830,165191400,1,4.57,6
2022,1,01,02,5,52,세종특별자치시,1185,9237,10422,11153400,89290300,100443700,0.71,4.14,5
2021,1,01,10,1,1,울산광역시,416,2058,2474,3628830,18029680,21658510,5.14,15,20
2021,1,01,17,2,2,울산광역시,221,2560,2781,2018900,21827020,23845920,4.71,19.71,24
2021,1,01,24,3,3,울산광역시,204,9730,9934,1479580,85073010,86552590,3,21.71,25
2021,1,01,31,4,4,울산광역시,1511,14728,16239,11996300,127009350,139005650,4.43,17.86,22
2021,1,02,07,1,5,울산광역시,995,13766,14761,8083360,130160900,138244260,5,15,20
2021,1,02,14,2,6,울산광역시,4730,16983,21713,42817440,162069700,204887140,5,16,21
2021,1,02,21,3,7,울산광역시,6160,8503,14663,54456310,82340670,136796980,5.43,19.14,25
2021,1,02,28,4,8,울산광역시,5565,11428,16993,48658100,102344910,151003010,7,22.57,30
2021,1,03,07,1,9,울산광역시,3002,16015,19017,27458130,147646360,175104490,5,17.86,23
2021,1,03,14,2,10,울산광역시,753,11644,12397,7336510,107823000,115159510,2,18.71,21
2021,1,03,21,3,11,울산광역시,573,11625,12198,6541510,107167950,113709460,3.57,22.29,26
2021,1,03,28,4,12,울산광역시,2535,13523,16058,22636400,127816190,150452590,8.57,20.86,29
2021,2,04,04,1,13,울산광역시,4368,9813,14181,37558740,90475590,128034330,9,16.71,26
2021,2,04,11,2,14,울산광역시,2255,7026,9281,19500230,68367910,87868140,6.57,17,24
2021,2,04,18,3,15,울산광역시,5434,5163,10597,50315770,49053440,99369210,4.86,15.43,20
2021,2,04,25,4,16,울산광역시,5410,4368,9778,49145070,41945660,91090730,5.43,16,21
2021,2,05,02,5,17,울산광역시,6524,5992,12516,56169990,52130950,108300940,7.43,16.86,24
2021,2,05,09,1,18,울산광역시,4212,7806,12018,39898200,69851380,109749580,9.29,14.57,24
2021,2,05,16,2,19,울산광역시,2494,5437,7931,22785230,50908340,73693570,9.71,15.86,26
2021,2,05,23,3,20,울산광역시,1012,29285,30297,8894060,286600740,295494800,8.57,16.43,25
2021,2,05,30,4,21,울산광역시,2347,20123,22470,20488820,187619950,208108770,6.43,14.71,21
2021,2,06,06,1,22,울산광역시,1279,21442,22721,11833210,205876810,217710020,5.29,13.71,19
2021,2,06,13,2,23,울산광역시,582,18513,19095,5223600,177846880,183070480,4.29,14.14,18
2021,2,06,20,3,24,울산광역시,1310,20389,21699,11332470,197820040,209152510,3.14,14.57,18
2021,2,06,27,4,25,울산광역시,8917,16111,25028,84485420,156955340,241440760,4.43,13.71,18
2021,3,07,04,1,26,울산광역시,11341,12767,24108,104188990,119613160,223802150,4.43,16.71,21
2021,3,07,11,2,27,울산광역시,6897,35156,42053,66463560,356180640,422644200,4.86,11.57,16
2021,3,07,18,3,28,울산광역시,13192,24053,37245,134612980,241671320,376284300,5.29,10,15
2021,3,07,25,4,29,울산광역시,5447,23298,28745,55368270,221807620,277175890,6.86,13.14,20
2021,3,08,01,5,30,울산광역시,23811,16606,40417,222698520,148818850,371517370,4.43,8.86,13
2021,3,08,08,1,31,울산광역시,29554,20411,49965,282611340,194551370,477162710,3.43,8,11
2021,3,08,15,2,32,울산광역시,41112,7682,48794,394970590,76918070,471888660,3.57,8.57,12
2021,3,08,22,3,33,울산광역시,41981,5445,47426,405218680,51458690,456677370,4.29,8,12
2021,3,08,29,4,34,울산광역시,28081,2852,30933,269899320,26728550,296627870,5.29,9,14
2021,3,09,05,1,35,울산광역시,13960,17038,30998,130398890,174233810,304632700,5,12.43,17
2021,3,09,12,2,36,울산광역시,8083,11777,19860,76215770,115491560,191707330,7.14,13.14,20
2021,3,09,19,3,37,울산광역시,16165,9274,25439,152562070,86999170,239561240,5.29,11.57,17
2021,3,09,26,4,38,울산광역시,24236,10041,34277,234356980,96983240,331340220,4.57,12.14,17
2021,4,10,03,5,39,울산광역시,7589,14471,22060,67923680,136896430,204820110,6.14,10.71,17
2021,4,10,10,1,40,울산광역시,6263,10793,17056,59323340,104690280,164013620,7,11.29,18
2021,4,10,17,2,41,울산광역시,4907,28596,33503,45235120,283311470,328546590,10.86,10.71,22
2021,4,10,24,3,42,울산광역시,1982,21804,23786,17663310,222548070,240211380,10.14,10.29,20
2021,4,10,31,4,43,울산광역시,1147,18121,19268,9688050,179663700,189351750,8.43,10.71,19
2021,4,11,07,1,44,울산광역시,466,42248,42714,4586000,437736140,442322140,4.43,7.71,12
2021,4,11,14,2,45,울산광역시,5526,24846,30372,55311770,252685330,307997100,3.29,8.71,12
2021,4,11,21,3,46,울산광역시,10134,14483,24617,101081400,141964640,243046040,5.57,12.86,18
2021,4,11,28,4,47,울산광역시,18246,12812,31058,168551230,115493530,284044760,7.29,12.86,20
2021,4,12,05,1,48,울산광역시,12191,10187,22378,118595550,102831400,221426950,7.86,13.29,21
2021,4,12,12,2,49,울산광역시,6950,6521,13471,67628860,64856850,132485710,8.57,16.14,25
2021,4,12,19,3,50,울산광역시,2539,51787,54326,23125790,528376340,551502130,5.57,10.29,16
2021,4,12,26,4,51,울산광역시,681,55133,55814,6026410,551657310,557683720,2.86,9.43,12
2022,1,01,02,5,52,울산광역시,4543,34296,38839,40856730,341024580,381881310,3.71,9.14,13
2021,1,01,10,1,1,인천광역시,1031,5207,6238,8937400,45544610,54482010,9.86,25.86,36
2021,1,01,17,2,2,인천광역시,627,5037,5664,5715510,44203650,49919160,8,28.14,36
2021,1,01,24,3,3,인천광역시,396,22701,23097,3053350,209036260,212089610,8.14,29,37
2021,1,01,31,4,4,인천광역시,2730,38043,40773,23218510,336758840,359977350,9.14,25,34
2021,1,02,07,1,5,인천광역시,2132,33159,35291,17196080,314730410,331926490,9.29,23.29,33
2021,1,02,14,2,6,인천광역시,8930,36720,45650,84296710,354008690,438305400,10.71,25.57,36
2021,1,02,21,3,7,인천광역시,12265,20410,32675,115097110,197065840,312162950,12.43,29.57,42
2021,1,02,28,4,8,인천광역시,10514,26986,37500,93934410,247481800,341416210,13,36.14,49
